mes año,dia hora,Consumo,General pozos,Pozo 3,Pozo 8,Pozo 15,Pozo 4,A y D,"Campus 8""",A7-CC,Megacentral,Planta Física,Residencias,Pozo7,Pozo11,Pozo 12,Pozo 14
abril 2024,Jue18 09:00,"1,026","25,467","242,489","3,154.20","339,220.60","2,157.20","149,360","20,697","804,312.50","81,149","24,413","45,530",0,0,0,0
abril 2024,Vie19 09:00,946,"25,543","242,675","3,154.20","339,220.60","2,167.80","149,360","20,737","804,419.99","81,318","24,455","45,547",0,0,0,0
abril 2024,Sab20 09:00,674,"25,610","242,679","3,278.10","339,246.20","2,167.80","149,360","20,758","804,423.98","81,342","24,460","45,560",0,0,0,0
abril 2024,Dom21 09:00,729,"25,660","242,908","3,434.50","339,302.10","2,167.80","149,360","20,797","804,569.92","81,586","24,530","45,580",0,0,0,0
abril 2024,Lun22 09:00,731,"25,731","242,929","3,588.00","339,302.10","2,167.80","149,360","20,808","804,584.97","81,653","24,552","45,596",0,0,0,0
abril 2024,mar23 9:00,588,"25,775","243,077","3,588.00","339,302.10","2,167.80","149,360","20,839","804,626.12","81,654","24,564","45,612",0,0,0,0
abril 2024,Mie24 09:00,875,"25,839","243,312","3,588.00","339,302.10","2,187.00","149,360","20,880","804,685.95","81,785","24,581","45,628",0,0,0,0
abril 2024,Jue25 09:00,848,"25,915","243,400","3,588.00","339,302.10","2,202.70","149,360","20,916","804,785.91","81,922","24,610","45,645",0,0,0,0
abril 2024,Vie26 09:00,990,"26,004","243,500","3,588.00","339,302.10","2,219.90","149,360","20,953","804,886.74","82,087","24,648","45,660",0,0,0,0
abril 2024,Sab27 09:00,"1,083","26,102","243,603","3,681.10","339,360.80","2,219.90","149,360","20,996","805,001.20","82,294","24,687","45,676",0,0,0,0
abril 2024,Dom28 09:00,700,"26,172","243,603","3,784.90","339,360.80","2,219.90","149,360","21,019","805,055.21","82,454","24,717","45,692",0,0,0,0
abril 2024,Lun29 09:00,745,"26,244","243,628","3,784.90","339,360.80","2,220.80","149,360","21,041","805,114.52","82,617","24,743","45,707",0,0,0,0
abril 2024,mar30 9:00,"1,181","26,358","243,669","3,902.20","339,422.20","2,238.60","149,360","21,090","805,234.96","82,841","24,778","45,723",0,0,0,0
mayo 2024,Mie01 09:00,"1,060","26,460","243,709","4,100.80","339,422.20","2,255.00","149,360","21,129","805,345.39","83,025","24,810","45,738",0,0,0,0
mayo 2024,Jue02 09:00,531,"26,513","243,710","4,367.40","339,501.80","2,255.00","149,360","21,147","805,375.99","83,200","24,832","45,753",0,0,0,0
mayo 2024,Vie03 09:00,"1,040","26,617","243,710","4,531.50","339,501.80","2,277.60","149,360","21,187","805,488.78","83,453","24,866","45,766",0,0,0,0
mayo 2024,Sab04 09:00,"1,159","26,729","243,749","4,769.50","339,533.50","2,289.80","149,360","21,227","805,610.31","83,687","24,900","45,783",0,0,0,0
mayo 2024,Dom05 09:00,780,"26,807","243,749","4,990.90","339,533.50","2,289.80","149,360","21,245","805,712.93","83,814","24,935","45,799",0,0,0,0
mayo 2024,Lun06 09:00,640,"26,871","243,749","5,094.50","339,533.50","2,308.20","149,360","21,258","805,824.45","83,997","24,958","45,814",0,0,0,0
mayo 2024,mar07 9:00,"1,095","26,977","243,784","5,094.50","339,533.50","2,324.70","149,360","21,297","805,975.44","84,259","24,989","45,831",0,0,0,0
mayo 2024,Mie08 09:00,"1,291","27,106","243,785","5,094.50","339,533.50","2,324.70","149,360","21,345","806,127.44","84,559","25,030","45,848",0,0,0,0
mayo 2024,Jue09 09:00,"1,120","27,218","243,785","5,094.50","339,571.50","2,353.70","149,360","21,388","806,258.00","84,869","25,069","45,863",0,0,0,0
mayo 2024,Vie10 09:00,"1,230","27,341","243,785","5,094.50","339,571.50","2,367.20","149,360","21,426","806,377.99","85,181","25,114","45,880",0,0,0,0
mayo 2024,Sab11 09:00,"1,010","27,442","243,785","5,094.50","339,623.00","2,367.20","149,360","21,461","806,475.51","85,415","25,153","45,896",0,0,0,0
mayo 2024,Dom12 09:00,680,"27,510","243,785","5,094.50","339,623.70","2,367.20","149,360","21,478","806,528.85","85,544","25,180","45,911",0,0,0,0
mayo 2024,Lun13 09:00,710,"27,581","243,785","5,094.50","339,623.70","2,395.20","149,360","21,494","806,584.43","85,728","25,201","45,927",0,0,0,0
mayo 2024,mar14 9:00,"1,220","27,703","243,785","5,094.50","339,623.70","2,395.20","149,360","21,544","806,702.94","85,975","25,227","45,945",0,0,0,0
mayo 2024,Mie15 09:00,"1,360","27,839","243,785","5,094.50","339,623.70","2,409.80","149,360","21,597","806,851.93","86,263","25,266","45,964",0,0,0,0
mayo 2024,Jue16 09:00,"1,520","27,991","243,785","5,094.50","339,623.70","2,409.80","149,360","21,652","807,035.50","86,576","25,310","45,987",0,0,0,0
mayo 2024,Vie17 09:00,770,"28,068","243,785","5,094.50","339,623.70","2,409.80","149,360","21,680","807,121.30","86,810","25,345","46,000",0,0,0,0
mayo 2024,Sab18 09:00,"1,050","28,173","243,785","5,094.50","339,623.70","2,409.80","149,360","21,719","807,233.20","87,043","25,382","46,017",0,0,0,0
mayo 2024,Dom19 09:00,827,"28,255","243,792","5,242.70","339,747.60","2,472.20","149,360","21,738","807,302.00","87,243","25,416","46,036",0,0,0,0
mayo 2024,Lun20 09:00,780,"28,333","243,792","5,242.70","339,747.60","2,472.20","149,360","21,756","807,367.17","87,464","25,437","46,041",0,0,0,0
mayo 2024,mar21 9:00,"1,061","28,436","243,823","5,352.30","339,747.60","2,484.00","149,360","21,781","807,476.85","87,772","25,467","46,070",0,0,0,0
mayo 2024,Mie22 09:00,"1,083","28,542","243,846","5,352.30","339,747.60","2,502.70","149,360","21,806","807,651.87","88,104","25,507","46,090",0,0,0,0
mayo 2024,Jue23 09:00,"1,410","28,683","243,846","5,352.30","339,776.00","2,517.50","149,360","21,860","807,801.47","88,422","25,548","46,101",0,0,0,0
mayo 2024,Vie24 09:00,"1,400","28,823","243,846","5,352.30","339,793.60","2,536.00","149,360","21,920","807,945.88","88,743","25,593","46,126",0,0,0,0
mayo 2024,Sab25 09:00,"1,450","28,968","243,846","5,352.30","339,793.60","2,536.00","149,360","21,977","808,107.20","89,066","25,639","46,144",0,0,0,0
mayo 2024,Dom26 09:00,"1,250","29,093","243,846","5,529.40","339,804.90","2,536.00","149,360","22,016","808,256.99","89,365","25,682","46,162",0,0,0,0
mayo 2024,Lun27 09:00,707,"29,161","243,873","5,712.40","339,804.90","2,536.00","149,360","22,042","808,381.41","89,564","25,698","46,176",0,0,0,0
mayo 2024,mar28 9:00,"1,071","29,263","243,924","5,750.70","339,804.90","2,536.00","149,360","22,089","808,511.96","89,872","25,737","46,195",0,0,0,0
mayo 2024,Mie29 09:00,"1,668","29,428","243,942","5,750.70","339,815.50","2,549.00","149,360","22,150","808,635.28","90,178","25,780","46,213",0,0,0,0
mayo 2024,Jue30 09:00,"1,501","29,577","243,953","5,750.70","339,815.50","2,549.00","149,360","22,191","808,748.95","90,454","25,820","46,232",0,0,0,0
mayo 2024,Vie31 09:00,"1,016","29,668","244,059","5,750.70","339,815.50","2,562.30","149,360","22,237","808,878.08","90,742","25,859","46,250",0,0,0,0
junio 2024,Sab01 09:00,"1,170","29,785","244,059","5,750.70","339,815.50","2,579.00","149,360","22,279","809,006.70","90,981","25,898","46,271",0,0,0,0
junio 2024,Dom02 09:00,850,"29,870","244,059","5,771.50","339,815.50","2,579.00","149,360","22,300","809,071.27","91,220","25,934","46,289",0,0,0,0
junio 2024,Lun03 09:00,710,"29,941","244,059","5,881.90","339,815.50","2,579.00","149,360","22,316","809,145.10","91,435","25,960","46,306",0,0,0,0
junio 2024,mar04 9:00,"1,380","30,079","244,059","5,881.90","339,815.50","2,601.40","149,360","22,365","809,278.29","91,749","25,999","46,323",0,0,0,0
junio 2024,Mie05 09:00,"1,232","30,194","244,141","5,881.90","339,815.50","2,621.60","149,360","22,411","809,403.33","92,081","26,050","46,342",0,0,0,0
junio 2024,Jue06 09:00,"1,160","30,310","244,141","5,881.90","339,815.50","2,621.60","149,360","22,451","809,533.30","92,410","26,092","46,359",0,0,0,0
junio 2024,Vie07 09:00,"1,290","30,437","244,161","5,881.90","339,815.50","2,621.60","149,360","22,492","809,797.65","92,699","26,146","46,379",0,0,0,0
junio 2024,Sab08 09:00,"1,080","30,545","244,161","5,881.90","339,850.20","2,658.10","149,360","22,529","809,846.81","92,804","26,314","46,398",0,0,0,0
junio 2024,Dom09 09:00,927,"30,628","244,258","5,881.90","339,850.20","2,658.10","149,360","22,557","809,959.08","92,910","26,402","46,415",0,0,0,0
junio 2024,Lun10 09:00,850,"30,713","244,258","6,019.90","339,850.20","2,658.10","149,360","22,581","810,040.50","93,020","26,537","46,433",0,0,0,0
junio 2024,mar11 9:00,"1,190","30,832","244,258","6,019.90","339,850.20","2,658.10","149,360","22,622","810,152.37","93,128","26,778","46,450",0,0,0,0
junio 2024,Mie12 09:00,"1,330","30,965","244,258","6,128.50","339,850.20","2,677.50","149,360","22,667","810,271.95","93,242","27,046","46,470",0,0,0,0
junio 2024,Jue13 09:00,"1,200","31,085","244,258","6,232.60","339,850.20","2,690.50","149,360","22,706","810,377.16","93,348","27,290","46,487",0,0,0,0
junio 2024,Vie14 09:00,"1,230","31,208","244,258","6,376.60","339,850.20","2,712.60","149,360","22,752","810,503.66","93,458","27,541","46,506",0,0,0,0
junio 2024,Sab15 09:00,"1,100","31,318","244,258","6,516.80","339,850.20","2,727.20","149,360","22,790","810,575.34","93,600","27,676","46,524",0,0,0,0
junio 2024,Dom16 09:00,820,"31,400","244,258","6,653.40","339,850.20","2,727.20","149,360","22,816","810,634.40","93,867","27,707","46,540",0,0,0,0
junio 2024,Lun17 09:00,920,"31,492","244,258","6,940.60","339,850.20","2,735.70","149,360","22,838","810,696.78","94,133","27,737","46,554",0,0,0,0
junio 2024,mar18 9:00,"1,080","31,600","244,258","6,940.60","339,850.20","2,763.60","149,360","22,872","810,817.50","94,434","27,759","46,573",0,0,0,0
junio 2024,Mie19 09:00,"1,100","31,710","244,258","7,042.60","339,850.20","2,767.40","149,360","22,905","810,912.68","94,739","27,785","46,587",0,0,0,0
junio 2024,Jue20 09:00,700,"31,780","244,258","7,042.60","339,850.20","2,767.40","149,360","22,940","810,980.33","94,810","27,801","46,600",0,0,0,0
junio 2024,Vie21 09:00,350,"31,815","244,258","7,042.60","339,850.20","2,767.40","149,360","22,960","811,000.34","94,945","27,825","46,616",0,0,0,0
junio 2024,Sab22 09:00,260,"31,841","244,258","7,042.60","339,850.20","2,767.40","149,360","22,976","811,025.97","95,031","27,854","46,632",0,0,0,0
junio 2024,Dom23 09:00,940,"31,935","244,258","7,042.60","339,850.20","2,767.40","149,360","22,990","811,042.25","95,088","27,877","46,642",0,0,0,0
junio 2024,Lun24 09:00,490,"31,984","244,258","7,042.60","339,850.20","2,767.40","149,360","23,002","811,071.41","95,218","27,898","46,650",0,0,0,0
junio 2024,mar25 9:00,800,"32,064","244,258","7,042.60","339,850.20","2,767.40","149,360","23,033","811,165.17","95,382","27,921","46,660",0,0,0,0
junio 2024,Mie26 09:00,910,"32,155","244,258","7,042.60","339,850.20","2,767.40","149,360","23,063","811,263.06","95,568","27,944","46,671",0,0,0,0
junio 2024,Jue27 09:00,910,"32,246","244,258","7,042.60","339,850.20","2,767.40","149,360","23,099","811,375.21","95,803","27,967","46,680",0,0,0,0
junio 2024,Vie28 09:00,"1,000","32,346","244,258","7,209.90","339,850.20","2,794.80","149,360","23,132","811,487.68","96,040","28,009","46,690",0,0,0,0
junio 2024,Sab29 09:00,"1,000","32,446","244,258","7,448.60","339,850.20","2,805.20","149,360","23,168","811,602.87","96,295","28,057","46,700",0,0,0,0
junio 2024,Dom30 09:00,550,"32,501","244,258","7,649.00","339,850.20","2,805.20","149,360","23,203","811,653.66","96,510","28,097","46,711",0,0,0,0
julio 2024,Lun01 09:00,930,"32,594","244,258","7,649.00","339,850.20","2,805.20","149,360","23,223","811,697.44","96,681","28,123","46,717",0,0,0,0
julio 2024,mar02 9:00,910,"32,685","244,258","7,649.00","339,850.20","2,821.60","149,360","23,265","811,795.48","96,815","28,150","46,721",0,0,0,0
julio 2024,Mie03 09:00,930,"32,778","244,258","7,649.00","339,850.20","2,837.30","149,360","23,308","811,890.27","96,980","28,190","46,726",0,0,0,0
julio 2024,Jue04 09:00,950,"32,873","244,258","7,649.00","339,850.20","2,849.80","149,360","23,343","812,001.54","97,190","28,231","46,747",0,0,0,0
julio 2024,Vie05 09:00,920,"32,965","244,258","7,809.00","339,850.20","2,860.20","149,360","23,370","812,106.16","97,422","28,271","46,761",0,0,0,0
julio 2024,Sab06 09:00,800,"33,045","244,258","7,809.00","339,850.20","2,880.50","149,360","23,400","812,203.87","97,563","28,302","46,772",0,0,0,0
julio 2024,Dom07 09:00,500,"33,095","244,258","8,127.50","339,850.20","2,880.50","149,360","23,412","812,245.77","97,675","28,326","46,780",0,0,0,0
julio 2024,Lun08 09.00,510,"33,146","244,258","8,327.60","339,850.20","2,899.10","149,360","23,421","812,305.64","97,817","28,352","46,787",0,0,0,0
julio 2024,mar09 9:00,880,"33,234","244,258","8,974.90","339,850.20","2,919.70","149,360","23,442","812,428.57","98,087","28,379","46,791",0,0,0,0
julio 2024,Mie10 09:00,800,"33,314","244,258","9,275.30","339,850.20","2,945.20","149,360","23,474","812,521.27","98,340","28,404","46,800",0,0,0,0
julio 2024,Jue11 09:00,910,"33,405","244,258","9,777.00","339,850.20","2,958.20","149,360","23,497","812,624.58","98,521","28,436","46,812",0,0,0,0
julio 2024,Vie12 09:00,620,"33,467","244,258","9,955.60","339,850.20","2,958.20","149,360","23,521","812,688.78","98,677","28,470","46,817",0,0,0,0
julio 2024,Sab13 09:00,710,"33,538","244,258","9,955.60","339,850.20","2,972.10","149,360","23,551","812,748.56","98,820","28,498","46,822",0,0,0,0
julio 2024,Dom14 09:00,540,"33,592","244,258","10,423.00","339,850.20","2,972.10","149,360","23,566","812,784.89","98,916","28,521","46,836",0,0,0,0
julio 2024,Lun15 09:00,470,"33,639","244,258","10,443.00","339,850.20","3,024.00","149,360","23,571","812,804.67","99,010","28,549","46,845",0,0,0,0
julio 2024,mar16 9:00,680,"33,707","244,258","10,443.00","339,850.20","3,156.10","149,360","23,593","812,875.91","99,179","28,572","46,851",0,0,0,0
julio 2024,Mie17 09:00,571,"33,753","244,369","10,443.00","339,850.20","3,300.40","149,360","23,613","812,944.43","99,351","28,594","46,851",0,0,0,0
julio 2024,Jue18 09:00,768,"33,829","244,377","10,443.00","339,850.20","3,300.40","149,360","23,636","813,011.60","99,503","28,618","46,866",0,0,0,0
julio 2024,Vie19 09:00,532,"33,858","244,619","10,443.00","339,850.20","3,300.40","149,360","23,656","813,062.17","99,651","28,640","46,873",0,0,0,0
julio 2024,Sab20 09:00,618,"33,895","244,867","10,443.00","339,850.20","3,300.40","149,360","23,676","813,115.93","99,793","28,663","46,880",0,0,0,0
julio 2024,Dom21 09:00,465,"33,922","245,062","10,443.00","339,850.20","3,872.80","149,360","23,696","813,129.98","99,921","28,685","46,886",0,0,0,0
julio 2024,Lun22 09:00,505,"33,961","245,177","10,443.00","339,850.20","3,895.70","149,360","23,706","813,145.25","100,035","28,707","46,896",0,0,0,0
julio 2024,mar 23 9:00,783,"34,014","245,430","10,443.00","339,850.20","4,045.10","149,360","23,734","813,224.94","100,250","28,729","46,903",0,0,0,0
julio 2024,Mie24 09:00,863,"34,070","245,733","10,443.00","339,850.20","4,205.40","149,360","23,769","813,362.45","100,463","28,758","46,912",0,0,0,0
julio 2024,Jue25 09:00,821,"34,122","246,034","10,443.00","339,850.20","4,332.70","149,360","23,784","813,608.26","100,610","28,789","46,919",0,0,0,0
julio 2024,Vie26 09:00,664,"34,163","246,288","10,443.00","339,850.20","4,402.90","149,360","23,806","813,682.46","100,756","28,821","46,927",0,0,0,0
julio 2024,Sab27 09:00,612,"34,199","246,540","10,443.00","339,850.20","4,423.40","149,360","23,829","813,702.27","100,880","28,859","46,936",0,0,0,0
julio 2024,Dom28 09:00,592,"34,234","246,782","10,443.00","339,850.20","4,423.40","149,360","23,841","813,814.07","100,981","28,893","46,943",0,0,0,0
julio 2024,Lun29 09:00,361,"34,257","246,913","10,443.00","339,850.20","4,519.90","149,360","23,852","813,841.59","101,076","28,916","46,950",0,0,0,0
julio 2024,mar30 9:00,703,"34,302","247,166","10,443.00","339,850.40","4,519.90","149,360","23,875","813,865.20","101,298","28,941","46,957",0,0,0,0
julio 2024,Mie31 09:00,412,"34,317","247,428","10,863.00","339,850.40","4,539.50","149,360","23,893","813,954.34","101,494","28,963","46,964",0,0,0,0
agosto 2024,Jue01 09:00,"1,052","34,390","247,750","11,070.00","339,850.40","4,560.70","149,360","23,920","814,061.48","101,725","28,991","46,972",0,0,0,0
agosto 2024,Vie02 09:00,881,"34,450","248,031","11,436.00","339,850.40","4,576.10","149,360","23,948","814,164.71","101,950","29,018","46,983",0,0,0,0
agosto 2024,Sab03 09:00,801,"34,504","248,292","11,991.00","339,850.40","4,604.90","149,360","23,975","814,280.24","102,170","29,048","46,993",0,0,0,0
agosto 2024,Dom04 09:00,843,"34,562","248,555","12,501.00","339,850.40","4,604.90","149,360","23,995","814,347.84","102,433","29,077","47,003",0,0,0,0
agosto 2024,Lun05 09:00,892,"34,624","248,827","12,668.00","339,850.40","4,604.90","149,360","24,015","814,448.52","102,710","29,100","47,024",0,0,0,0
agosto 2024,mar06 9:00,"1,278","34,718","249,165","12,668.00","339,856.40","4,615.70","149,360","24,072","814,570.78","102,991","29,127","47,049",0,0,0,0
agosto 2024,Mie07 09:00,"1,244","34,811","249,479","12,668.00","339,856.40","4,634.10","149,360","24,127","814,707.92","103,234","29,164","47,063",0,0,0,0
agosto 2024,Jue08 09:00,"1,205","34,902","249,774","12,668.00","339,856.40","4,634.10","149,360","24,177","814,820.37","103,460","29,207","47,084",0,0,0,0
agosto 2024,Vie09 09:00,"1,229","34,994","250,083","12,997.00","339,856.40","4,634.10","149,360","24,229","814,934.96","103,660","29,242","47,103",0,0,0,0
agosto 2024,Sab10 09:00,"1,380","35,095","250,453","13,325.00","339,856.40","4,634.10","149,360","24,284","815,108.49","103,947","29,298","47,123",0,0,0,0
agosto 2024,Dom11 09:00,731,"35,144","250,694","13,697.00","339,856.40","4,634.10","149,360","24,304","815,157.27","104,104","29,342","47,144",0,0,0,0
agosto 2024,Lun12 09:00,909,"35,203","251,013","13,891.00","339,856.40","4,691.90","149,360","24,332","815,199.62","104,298","29,400","47,163",0,0,0,0
agosto 2024,mar13 9:00,"1,239","35,293","251,352","13,891.00","339,891.80","4,717.70","149,360","24,388","815,349.24","104,516","29,439","47,185",0,0,0,0
agosto 2024,Mie14 09:00,"1,464","35,426","251,486","14,289.00","339,891.80","4,729.60","149,360","24,452","815,490.15","104,779","29,482","47,207",0,0,0,0
agosto 2024,Jue15 09:00,"1,174","35,513","251,790","14,289.00","339,891.80","4,740.20","149,360","24,502","815,640.60","104,984","29,525","47,227",0,0,0,0
agosto 2024,Vie16 09:00,"1,321","35,612","252,121","14,625.00","339,930.30","4,740.20","149,360","24,552","815,796.68","105,224","29,575","47,248",0,0,0,0
agosto 2024,Sab17 09:00,"1,280","35,706","252,461","14,820.00","339,930.30","4,740.20","149,360","24,602","815,955.18","105,461","29,629","47,269",0,0,0,0
agosto 2024,Dom18 09:00,827,"35,765","252,698","15,060.00","339,930.30","4,740.20","149,360","24,623","816,004.87","105,633","29,678","47,290",0,0,0,0
agosto 2024,Lun19 09:00,688,"35,813","252,906","15,060.00","339,930.30","4,745.40","149,360","24,642","816,057.90","105,787","29,714","47,308",0,0,0,0
agosto 2024,mar20 9:00,"1,260","35,906","253,236","15,269.00","339,930.30","4,787.30","149,360","24,691","816,183.36","106,006","29,759","47,331",0,0,0,0
agosto 2024,Mie21 09:00,"1,154","35,992","253,530","15,485.00","339,930.30","4,800.20","149,360","24,743","816,305.56","106,253","29,811","47,353",0,0,0,0
agosto 2024,Jue22 09:00,"1,369","36,098","253,839","15,485.00","339,930.30","4,800.20","149,360","24,802","816,421.00","106,474","29,861","47,374",0,0,0,0
agosto 2024,Vie23 09:00,"1,396","36,205","254,165","15,733.00","339,930.30","4,837.40","149,360","24,849","816,573.83","106,776","29,917","47,397",0,0,0,0
agosto 2024,Sab24 09:00,"1,314","36,309","254,439","15,970.00","339,930.30","4,847.80","149,360","24,900","816,721.01","107,069","29,975","47,420",0,0,0,0
agosto 2024,Dom25 09:00,812,"36,377","254,571","16,210.00","339,930.30","4,847.80","149,360","24,924","816,785.10","107,204","30,027","47,441",0,0,0,0
agosto 2024,Lun26 09:00,840,"36,461","254,571","16,210.00","339,930.30","4,872.80","149,360","24,953","816,826.88","107,316","30,072","47,457",0,0,0,0
agosto 2024,mar27 9:00,"1,274","36,570","254,755","16,437.00","339,990.10","4,909.20","149,360","25,002","816,947.10","107,590","30,123","47,491",0,0,0,0
agosto 2024,Mie28 09:00,"1,321","36,700","254,776","16,437.00","339,990.10","4,942.70","149,360","25,052","817,067.65","107,808","30,180","47,505",0,0,0,0
agosto 2024,Jue29 09:00,"1,200","36,775",109,"16,437.00","339,990.10","4,972.60","149,360","25,096","817,169.84","107,994","30,230","47,524",0,0,0,0
agosto 2024,Vie30 09:00,"1,390","36,914",109,"16,437.00","339,990.10","5,008.00","149,360","25,155","817,269.70","108,245","30,282","47,546",0,0,0,0
agosto 2024,Sab31 09:00,"1,200","37,034",109,"16,437.00","340,054.70","5,030.10","149,360","25,212","817,386.97","108,452","30,340","47,568",0,0,0,0
septiembre 2024,Dom01 09:00,990,"37,133",109,"16,437.00","340,054.70","5,030.10","149,360","25,238","817,434.07","108,653","30,391","47,586",0,0,0,0
septiembre 2024,Lun02 09:00,610,"37,194",109,"16,437.00","340,054.70","5,062.60","149,360","25,260","817,471.96","108,704","30,434","47,608",0,0,0,0
septiembre 2024,mar03 9:00,"1,270","37,321",109,"16,437.00","340,054.70","5,077.70","149,360","25,323","817,584.95","108,852","30,486","47,633",0,0,0,0
septiembre 2024,Mie04 09:00,"1,390","37,460",109,"16,437.00","340,054.70","5,077.70","149,360","25,392","817,705.81","109,089","30,524","47,656",0,0,0,0
septiembre 2024,Jue05 09:00,"1,360","37,596",109,"16,437.00","340,054.70","5,100.50","149,360","25,450","817,774.11","109,225","30,586","47,676",0,0,0,0
septiembre 2024,Vie06 09:00,"1,036","37,671",396,"16,437.00","340,054.70","5,100.50","149,360","25,502","817,878.11","109,355","30,636","47,696",0,0,0,0
septiembre 2024,Sab07 09:00,"1,079","37,755",635,"16,437.00","340,054.70","5,100.50","149,360","25,551","817,962.09","109,557","30,695","47,721",0,0,0,0
septiembre 2024,Dom08 09:00,868,"37,802","1,033","16,437.00","340,054.70","5,100.50","149,360","25,580","817,994.28","109,637","30,747","47,742",0,0,0,0
septiembre 2024,Lun09 09:00,606,"37,839","1,269","16,437.00","340,054.70","5,100.50","149,360","25,601","818,022.24","109,715","30,790","47,760",0,0,0,0
septiembre 2024,mar10 9:00,"1,052","37,918","1,531","16,437.00","340,054.70","5,122.40","149,360","25,646","818,094.67","109,861","30,840","47,784",0,0,0,0
septiembre 2024,Mie11 09:00,"1,167","38,005","1,828","16,437.00","340,054.70","5,122.40","149,360","25,693","818,187.15","110,070","30,895","47,810",0,0,0,0
septiembre 2024,Jue12 09:00,"1,261","38,099","2,149","16,437.00","340,054.70","5,153.10","149,360","25,749","818,282.29","110,214","30,942","47,831",0,0,0,0
septiembre 2024,Vie13 09:00,"1,215","38,189","2,464","16,437.00","340,054.70","5,187.70","149,360","25,803","818,381.20","110,418","30,992","47,854",0,0,0,0
septiembre 2024,Sab14 09:00,"1,294","38,288","2,768","16,437.00","340,076.90","5,187.70","149,360","25,859","818,487.71","110,617","31,051","47,879",0,0,0,0
septiembre 2024,Dom15 09:00,777,"38,342","3,005","16,589.00","340,076.90","5,187.70","149,360","25,878","818,557.92","110,715","31,104","47,901",0,0,0,0
septiembre 2024,Lun16 09:00,559,"38,385","3,133","16,589.00","340,076.90","5,187.70","149,360","25,887","818,586.68","110,802","31,144","47,916",0,0,0,0
septiembre 2024,Mar17 09.00,621,"38,433","3,274","16,589.00","340,076.90","5,187.70","149,360","25,901","818,599.06","110,905","31,193","47,937",0,0,0,0
septiembre 2024,Mie18 09:00,"1,179","38,521","3,573","16,589.00","340,076.90","5,187.70","149,360","25,946","818,723.48","111,095","31,247","47,963",0,0,0,0
septiembre 2024,Jue19 09:00,"1,092","38,600","3,875","16,589.00","340,076.90","5,187.70","149,360","25,986","818,843.97","111,277","31,294","47,996",0,0,0,0
septiembre 2024,Vie20 09:00,"1,234","38,694","4,169","16,589.00","340,076.90","5,187.70","149,360","26,029","818,953.89","111,527","31,345","48,010",0,0,0,0
septiembre 2024,Sab21 09:00,"1,262","38,785","4,521","16,589.00","340,336.20","5,349.60","149,360","26,075","819,097.72","111,731","31,402","48,034",0,0,0,0
septiembre 2024,Dom22 09:00,939,"38,847","4,840","16,589.00","340,336.20","5,349.60","149,360","26,114","819,163.15","111,849","31,451","48,058",0,0,0,0
septiembre 2024,Lun23 09:00,692,"38,896","5,042","16,589.00","340,336.20","5,349.60","149,360","26,131","819,215.85","111,967","31,495","48,076",0,0,0,0
septiembre 2024,mar24 9:00,"1,364","39,000","5,366","16,589.00","340,336.20","5,373.50","149,360","26,185","819,376.80","112,238","31,545","48,100",0,0,0,0
septiembre 2024,Mie25 09:00,"1,253","39,091","5,708","16,589.00","340,336.20","5,412.50","149,360","26,231","819,544.09","112,447","31,599","48,127",0,0,0,0
septiembre 2024,Jue26 09:00,"1,223","39,185","5,991","16,589.00","340,336.20","5,436.30","149,360","26,277","819,654.78","112,683","31,628","48,148",0,0,0,0
septiembre 2024,Vie27 09:00,"1,082","39,261","6,313","16,589.00","340,336.20","5,490.60","149,360","26,324","819,776.78","112,888","31,640","48,173",0,0,0,0
septiembre 2024,Sab28 09:00,"1,213","39,348","6,656","16,614.00","340,336.20","5,490.60","149,360","26,377","819,887.00","113,037","31,652","48,198",0,0,0,0
septiembre 2024,Dom29 09:00,891,"39,408","6,947","16,614.00","340,336.20","5,490.60","149,360","26,402","819,947.39","113,164","31,668","48,219",0,0,0,0
septiembre 2024,Lun30 09:00,451,"39,443","7,048","16,614.00","340,336.20","5,490.60","149,360","26,414","819,970.82","113,279","31,677","48,230",0,0,0,0
octubre 2024,mar01 9:00,"1,413","39,554","7,351","16,614.00","340,336.20","5,490.60","149,360","26,485","820,076.86","113,460","31,690","48,261",0,0,0,0
octubre 2024,Mie02 09:00,798,"39,610","7,589","16,614.00","340,336.20","5,490.60","149,360","26,518","820,100.64","113,595","31,705","48,285",0,0,0,0
octubre 2024,Jue03 09:00,770,"39,661","7,850","16,614.00","340,336.20","5,521.60","149,360","26,557","820,196.54","113,737","31,716","48,306",0,0,0,0
octubre 2024,Vie04 09:00,"1,361","39,770","8,121","16,614.00","340,336.20","5,550.50","149,360","26,605","820,312.53","113,921","31,730","48,331",0,0,0,0
octubre 2024,Sab05 09:00,"1,156","39,856","8,417","16,614.00","340,336.20","5,581.50","149,360","26,652","820,414.92","114,068","31,746","48,356",0,0,0,0
octubre 2024,Dom06 09:00,614,"39,896","8,631","16,614.00","340,336.20","5,581.50","149,360","26,674","820,433.90","114,116","31,758","48,378",0,0,0,0
octubre 2024,Lun07 09:00,715,"39,943","8,876","16,614.00","340,336.20","5,619.30","149,360","26,698","820,459.86","114,232","31,765","48,399",0,0,0,0
octubre 2024,mar08 9:00,912,"40,027","8,949","16,614.00","340,336.20","5,651.30","149,360","26,739","820,561.80","114,418","31,791","48,423",0,0,0,0
